event_id,customer_id,timestamp,event_type,device_id,ip_country,is_new_device,is_new_geo,failed_login_count
EVT1f44aa88-8,CUST00274,2026-07-10 03:37:44,login,DEV9793b9b4,IN,False,False,0
EVT7800e27a-9,CUST00308,2026-07-10 04:04:22,login,DEV5a104129,IN,False,False,0
EVT6e66a273-c,CUST00368,2026-07-10 04:08:39,login,DEV785299f4,IN,False,False,0
EVT99966612-9,CUST00193,2026-07-10 04:23:29,login,DEVaa38d0a1,IN,False,False,0
EVT4f7f963e-d,CUST00442,2026-07-10 04:23:57,login,DEV8beddb12,IN,False,False,0
EVT4ccb2355-3,CUST00081,2026-07-10 04:30:00,session_start,DEV080aadfb,IN,False,False,0
EVT9b4547e0-7,CUST00232,2026-07-10 04:36:46,login,DEV269cd696,IN,False,False,0
EVTe237c877-2,CUST00324,2026-07-10 04:42:15,login,DEV5738811d,IN,False,False,0
EVT60ee64ba-a,CUST00191,2026-07-10 05:17:05,otp_request,DEV5380b904,IN,False,False,1
EVT503be788-2,CUST00173,2026-07-10 05:31:33,login,DEV59e4b671,IN,False,False,1
EVT4cec495b-2,CUST00162,2026-07-10 05:43:47,login,DEVecab3301,IN,False,False,0
EVTd455b87e-9,CUST00310,2026-07-10 06:05:59,login,DEV72be5fb8,IN,True,False,0
EVT852393d7-9,CUST00585,2026-07-10 06:07:26,login,DEVc3a00c6f,IN,False,False,0
EVTa8cfe589-9,CUST00222,2026-07-10 06:17:24,login,DEVd0a44432,IN,False,False,1
EVT8bea75c1-b,CUST00077,2026-07-10 06:28:20,session_start,DEV1064005c,IN,False,False,0
EVTd0095507-0,CUST00224,2026-07-10 06:28:27,login,DEV722764e6,IN,False,False,0
EVTefb3eb37-6,CUST00281,2026-07-10 06:45:26,login,DEV818b0652,IN,True,False,0
EVTa4f954fc-c,CUST00451,2026-07-10 06:48:47,login,DEV6553867d,IN,False,False,0
EVT6c5ccba7-b,CUST00460,2026-07-10 06:49:29,login,DEV2303f6c6,IN,False,False,0
EVTb8ddf15d-8,CUST00424,2026-07-10 06:59:54,login,DEV7cea2045,IN,False,False,0
EVT2a9edda7-7,CUST00313,2026-07-10 07:05:58,login,DEVbd1531c8,IN,False,False,0
EVT7317591a-3,CUST00097,2026-07-10 07:12:16,password_reset,DEVdb20a56e,IN,False,False,1
EVTbd3c83c3-6,CUST00590,2026-07-10 07:32:11,login,DEV5aaab32f,IN,False,False,0
EVT9fb886b2-a,CUST00565,2026-07-10 07:34:25,login,DEVebe9e207,IN,False,False,0
EVT142e3df0-3,CUST00191,2026-07-10 07:35:07,login,DEV5380b904,IN,False,False,0
EVT6b2e258e-a,CUST00580,2026-07-10 07:38:29,login,DEV2d3b840d,IN,True,False,0
EVT2ba46308-7,CUST00521,2026-07-10 07:40:58,login,DEV72c22a16,IN,False,False,0
EVT0df1172a-4,CUST00396,2026-07-10 07:49:46,login,DEV11df12d7,IN,False,False,0
EVT7a3a6e96-2,CUST00055,2026-07-10 07:50:53,login,DEVf8cda88b,IN,False,False,0
EVT89628f6e-9,CUST00058,2026-07-10 07:54:54,login,DEV81f631d4,IN,False,False,0
EVTebc8f6b7-e,CUST00282,2026-07-10 07:59:46,login,DEV7d7ddbed,IN,False,False,0
EVTa6388854-f,CUST00212,2026-07-10 08:03:53,otp_request,DEV25c73c44,IN,False,False,0
EVT889fe107-4,CUST00142,2026-07-10 08:17:22,login,DEVe87d1c78,IN,False,False,0
EVT9343e6ea-9,CUST00294,2026-07-10 08:46:40,session_start,DEV7e8adee7,IN,False,False,0
EVT7978dc84-e,CUST00329,2026-07-10 08:48:41,login,DEVcfa701cd,IN,False,False,0
EVT2fb7e9bd-5,CUST00582,2026-07-10 08:48:42,login,DEV3873e57f,IN,False,False,0
EVTbce642a4-0,CUST00425,2026-07-10 08:51:39,login,DEVeabb42d6,IN,True,False,0
EVT4cc57e0d-2,CUST00070,2026-07-10 08:54:07,otp_request,DEV2a45c2ab,IN,False,False,0
EVTecaf8800-a,CUST00566,2026-07-10 09:05:21,otp_request,DEV2e709838,IN,False,False,0
EVTe8239943-7,CUST00414,2026-07-10 09:08:30,otp_request,DEV19b17e80,IN,False,False,0
EVT457e55cb-4,CUST00417,2026-07-10 09:13:00,login,DEVdef57689,IN,False,False,0
EVTc9254bb5-4,CUST00272,2026-07-10 09:29:08,login,DEVe87466d7,IN,False,False,0
EVT17430eff-0,CUST00400,2026-07-10 09:32:09,login,DEVf5260cb1,NG,True,True,3
EVT53cc6b95-c,CUST00335,2026-07-10 09:42:48,login,DEV96a9954f,IN,False,False,0
EVTc87df059-b,CUST00322,2026-07-10 09:48:54,login,DEVdb1df2c3,IN,True,False,0
EVT2e0fb5b3-8,CUST00090,2026-07-10 09:56:57,login,DEVa748dbcf,IN,False,False,0
EVTbcc4f087-7,CUST00395,2026-07-10 09:59:46,login,DEVbf0d073d,IN,False,False,0
EVT1bf962a5-1,CUST00581,2026-07-10 11:13:01,login,DEV86e52753,IN,False,False,1
EVTea98fef8-d,CUST00066,2026-07-10 11:18:47,login,DEV14296c07,IN,False,False,0
EVTc156e501-b,CUST00113,2026-07-10 11:41:17,login,DEV87f7e1fb,IN,False,False,0
EVT811414f8-d,CUST00053,2026-07-10 11:54:31,session_start,DEV287d06ca,IN,False,False,0
EVT119fb03e-9,CUST00233,2026-07-10 12:23:04,login,DEV271e3ee2,IN,False,False,0
EVT1192a38f-6,CUST00334,2026-07-10 12:48:47,login,DEV0784781d,IN,True,False,0
EVTbb64a525-b,CUST00226,2026-07-10 13:04:54,login,DEVc074718e,IN,False,False,0
EVT6aa0426d-f,CUST00071,2026-07-10 13:15:47,login,DEV9b49bd26,IN,False,False,0
EVT613c9847-1,CUST00418,2026-07-10 13:16:42,login,DEVf4de6a69,IN,True,False,0
EVTa0180791-e,CUST00209,2026-07-10 13:39:06,login,DEV74962764,IN,False,False,0
EVTe2fb8d66-a,CUST00581,2026-07-10 13:40:03,session_start,DEV86e52753,IN,False,False,0
EVTee25356a-a,CUST00248,2026-07-10 14:03:13,login,DEVd72b6108,IN,False,False,0
EVT0f5f9707-a,CUST00276,2026-07-10 14:05:50,login,DEV4d3485c5,IN,False,False,0
EVT12d15585-b,CUST00085,2026-07-10 14:43:45,session_start,DEV93829b43,IN,False,False,0
EVTe39eb7c2-6,CUST00482,2026-07-10 15:06:37,session_start,DEV78b2b549,IN,False,False,0
EVT38e7e019-f,CUST00137,2026-07-10 15:39:24,login,DEVe3c43657,IN,False,False,0
EVT677f7c73-f,CUST00427,2026-07-10 15:41:12,session_start,DEV3a3c8a71,IN,False,False,0
EVT0b398e89-f,CUST00467,2026-07-10 15:46:41,session_start,DEV5da8d6d2,IN,False,False,0
EVTbaebe15d-4,CUST00317,2026-07-10 15:54:28,login,DEV5c62b3a2,IN,False,False,0
EVT0b961346-6,CUST00475,2026-07-10 15:54:37,login,DEV65bcc272,IN,False,False,0
EVTdedbcef9-7,CUST00587,2026-07-10 16:05:39,login,DEV6e3f683a,IN,False,False,0
EVT56282768-6,CUST00586,2026-07-10 16:22:09,login,DEV1eb74b56,IN,False,False,0
EVT07298d47-7,CUST00504,2026-07-10 16:23:41,session_start,DEV1777e8cb,IN,False,False,0
EVT0db5d441-2,CUST00152,2026-07-10 16:31:17,device_registration,DEV0ab54bde,IN,False,False,0
EVTf3d6b9f2-d,CUST00418,2026-07-10 16:40:23,device_registration,DEV1327f1bc,IN,False,False,0
EVT8e2017e1-5,CUST00330,2026-07-10 16:44:36,login,DEV15ce6a66,IN,False,False,0
EVTe8334da5-d,CUST00073,2026-07-10 16:47:11,login,DEVb09b2a5c,IN,False,False,0
EVTcf89569d-e,CUST00141,2026-07-10 17:25:42,login,DEV81627cf1,IN,False,False,0
EVTf6e39356-a,CUST00007,2026-07-10 17:38:47,login,DEV6b65a6a4,IN,False,False,0
EVT49c3f48b-f,CUST00400,2026-07-10 18:04:25,login,DEVd664d264,IN,False,False,0
EVTf530c98d-6,CUST00525,2026-07-10 18:10:27,login,DEVa8addf36,IN,False,False,0
EVT0274ce40-e,CUST00130,2026-07-10 18:20:35,login,DEV3e896c64,IN,False,False,0
EVTf5b16d2f-e,CUST00265,2026-07-10 18:23:10,login,DEV7bd0a126,NG,True,True,3
EVT3385db3b-e,CUST00531,2026-07-10 18:24:40,login,DEV25f934bf,IN,False,False,0
EVTc363f61f-9,CUST00422,2026-07-10 18:26:53,login,DEV889b78d5,IN,False,False,0
EVT593c73f2-b,CUST00577,2026-07-10 19:16:52,session_start,DEV9b69554d,IN,False,False,0
EVTf33685da-c,CUST00463,2026-07-10 19:18:30,login,DEV5d678bb1,IN,False,False,0
EVT8cb21aa2-1,CUST00244,2026-07-10 19:45:51,session_start,DEVe5d6f6e6,IN,False,False,0
EVTc4f4b844-4,CUST00367,2026-07-10 19:51:02,login,DEVd0725b5c,IN,False,False,0
EVT552d4865-d,CUST00451,2026-07-10 20:00:01,login,DEV6553867d,IN,False,False,0
EVT23d7e6a1-1,CUST00117,2026-07-10 20:08:06,login,DEVf10c718b,IN,False,False,0
EVTafd5b90b-4,CUST00442,2026-07-10 20:39:58,login,DEV8beddb12,IN,False,False,0
EVT51e744e4-b,CUST00128,2026-07-10 20:52:50,login,DEV8181a8cc,IN,False,False,0
EVT25e591c8-2,CUST00497,2026-07-10 21:36:35,login,DEV2b0d5b1c,IN,True,False,0
EVT3bbdf80c-c,CUST00595,2026-07-10 21:46:04,session_start,DEV4a1dab32,IN,False,False,0
EVT4b6c14e4-c,CUST00356,2026-07-10 21:50:51,login,DEV8a3c3b5e,IN,False,False,0
EVT3f569381-4,CUST00579,2026-07-10 23:25:48,session_start,DEV585d3f86,IN,False,False,0
EVT15b2c2b4-8,CUST00541,2026-07-10 23:27:16,login,DEV66132e69,IN,False,False,0
EVTbce8e033-f,CUST00376,2026-07-10 23:37:17,login,DEVd32e6dcd,IN,False,False,1
EVT20f0156a-1,CUST00040,2026-07-11 00:06:33,login,DEVbf3c4c06,IN,False,False,1
EVT0ffa2366-4,CUST00348,2026-07-11 00:31:52,login,DEV32a447b2,IN,False,False,0
EVT59e1ac09-5,CUST00001,2026-07-11 00:46:53,login,DEV23b8c1e9,IN,False,False,0
EVT18a73d94-a,CUST00257,2026-07-11 00:51:57,login,DEV6bebac31,IN,False,False,0
EVT96f01335-c,CUST00224,2026-07-11 00:52:40,login,DEV722764e6,IN,False,False,1
EVT4c2272f3-4,CUST00152,2026-07-11 00:53:07,login,DEV0ab54bde,IN,False,False,0
EVT57423882-f,CUST00192,2026-07-11 01:13:17,login,DEV8dedf9fb,IN,False,False,0
EVTba108217-0,CUST00024,2026-07-11 01:23:54,login,DEV29a3b2e9,IN,False,False,0
EVT65787d0c-1,CUST00426,2026-07-11 01:29:00,login,DEVaf34cf65,IN,False,False,0
EVTfdc419b2-0,CUST00391,2026-07-11 01:48:36,login,DEVb495db4e,IN,False,False,0
EVTaf4afcdd-5,CUST00297,2026-07-11 02:27:33,login,DEV989d9d4a,IN,False,False,0
EVT9c3de1b0-0,CUST00116,2026-07-11 02:46:36,login,DEVdca02eec,IN,False,False,0
EVTf3025d16-1,CUST00157,2026-07-11 03:03:53,session_start,DEVdfed2c43,IN,False,False,0
EVT1a6b6a7d-1,CUST00115,2026-07-11 03:05:25,login,DEV118a9d29,IN,False,False,0
EVT94ad6252-1,CUST00132,2026-07-11 03:25:23,login,DEV4d71c366,IN,False,False,0
EVTf836f571-3,CUST00011,2026-07-11 03:28:12,login,DEV371ecd7b,IN,False,False,0
EVTc36b9a0a-4,CUST00077,2026-07-11 03:33:26,login,DEV1064005c,IN,False,False,0
EVT095ffa81-4,CUST00021,2026-07-11 03:39:47,login,DEVfc377a4c,IN,False,False,0
EVTec2a322b-a,CUST00493,2026-07-11 03:48:15,login,DEV965befdf,IN,False,False,0
EVT0d6dcb42-b,CUST00384,2026-07-11 04:15:47,login,DEVa14923c2,IN,False,False,0
EVTdc32f8a0-6,CUST00352,2026-07-11 04:43:11,login,DEV9854ce4e,IN,False,False,0
EVT91519998-f,CUST00143,2026-07-11 04:44:36,login,DEVa2607723,IN,False,False,0
EVT1417c2f9-e,CUST00250,2026-07-11 04:49:26,login,DEVe82c7d7b,IN,False,False,0
EVT2976aab2-2,CUST00032,2026-07-11 05:30:02,login,DEV0e51f30d,IN,False,False,0
EVT73b9c2ac-0,CUST00173,2026-07-11 06:37:49,login,DEV59e4b671,IN,False,False,0
EVT3bdccce0-9,CUST00499,2026-07-11 06:41:12,login,DEV5cd8fe1a,IN,False,False,0
EVTf85bc2d3-0,CUST00403,2026-07-11 06:42:39,login,DEV551ac8ea,IN,False,False,0
EVT47d5ac92-0,CUST00387,2026-07-11 06:49:52,login,DEV3985fb62,IN,False,False,0
EVTb864a47b-a,CUST00217,2026-07-11 06:58:51,password_reset,DEV8eb22579,IN,False,False,0
EVT18e824e9-c,CUST00375,2026-07-11 07:07:51,login,DEVc5c5b37a,IN,False,False,0
EVT3e628981-9,CUST00343,2026-07-11 07:16:03,session_start,DEV085b15fb,IN,False,False,0
EVT73d12f3e-5,CUST00396,2026-07-11 07:30:49,login,DEV11df12d7,IN,False,False,0
EVT24108e9a-3,CUST00036,2026-07-11 07:33:39,login,DEV366eb16f,IN,False,False,0
EVT34b6685d-a,CUST00436,2026-07-11 07:40:28,login,DEV9c07a751,IN,False,False,0
EVT9780c215-2,CUST00033,2026-07-11 07:51:03,login,DEVce177b4e,IN,False,False,0
EVTe4872e77-0,CUST00561,2026-07-11 08:00:20,otp_request,DEVaccb461a,IN,False,False,1
EVTd294100f-8,CUST00465,2026-07-11 08:08:04,login,DEV6a5e6920,IN,False,False,0
EVT3527bcee-d,CUST00319,2026-07-11 08:10:47,login,DEV0ba6eab9,IN,False,False,0
EVTa124fdb2-9,CUST00338,2026-07-11 08:51:59,login,DEVc342bd2b,IN,False,False,0
EVTf740d87c-5,CUST00206,2026-07-11 09:02:12,login,DEVce7ae7f6,IN,False,False,0
EVTfbec1ed8-5,CUST00359,2026-07-11 09:10:01,login,DEV069f14f1,IN,False,False,0
EVTf7716700-7,CUST00372,2026-07-11 09:16:19,login,DEV668409e3,IN,False,False,0
EVT2a65bae3-d,CUST00507,2026-07-11 09:17:44,otp_request,DEVfd235def,IN,False,False,0
EVTb9493906-9,CUST00189,2026-07-11 09:28:28,session_start,DEV1fe771d6,IN,False,False,0
EVTaa3b3db7-8,CUST00140,2026-07-11 09:41:27,login,DEV4b50045e,IN,True,False,0
EVT23e96b81-0,CUST00016,2026-07-11 09:53:16,login,DEV76da3747,BR,True,True,3
EVT288f3435-c,CUST00174,2026-07-11 09:58:37,login,DEVadf4e62d,IN,False,False,0
EVTab132032-b,CUST00300,2026-07-11 10:00:57,login,DEV680bac63,IN,False,False,0
EVTb257e257-c,CUST00391,2026-07-11 10:01:20,otp_request,DEVb495db4e,IN,False,False,0
EVTeb93f78c-6,CUST00127,2026-07-11 10:05:57,login,DEV19985f15,IN,False,False,0
EVTf12c2046-1,CUST00485,2026-07-11 10:11:53,login,DEV833d19ff,IN,True,False,0
EVTea879f65-2,CUST00575,2026-07-11 10:14:47,login,DEV0cbd3c03,IN,False,False,0
EVT4db70660-6,CUST00333,2026-07-11 10:36:06,login,DEVc91463ac,IN,True,False,0
EVT637aa999-6,CUST00367,2026-07-11 11:00:45,login,DEVd0725b5c,IN,False,False,0
EVTd123f7c1-b,CUST00229,2026-07-11 11:20:12,device_registration,DEV709b7d97,IN,False,False,0
EVT7387928a-2,CUST00150,2026-07-11 11:59:43,login,DEV093923de,IN,False,False,0
EVT6772fe9f-9,CUST00168,2026-07-11 12:20:43,login,DEVeb1fa9f2,IN,False,False,0
EVT51f4a724-9,CUST00598,2026-07-11 12:26:55,login,DEVb08a4895,IN,False,False,0
EVT370b9a29-0,CUST00135,2026-07-11 12:27:55,login,DEVee87905e,IN,False,False,0
EVT08560684-8,CUST00252,2026-07-11 12:55:13,device_registration,DEV6db99102,IN,False,False,0
EVTbda3c162-3,CUST00127,2026-07-11 13:04:40,session_start,DEV19985f15,IN,False,False,0
EVT6ed47a6d-8,CUST00462,2026-07-11 13:19:52,session_start,DEVc9e26074,IN,False,False,0
EVT297a8503-d,CUST00484,2026-07-11 13:21:15,login,DEV9c2e58de,IN,False,False,0
EVTa18e4440-7,CUST00599,2026-07-11 13:26:40,session_start,DEV6fcc57dd,IN,False,False,0
EVT8fa8ae34-3,CUST00296,2026-07-11 13:46:03,session_start,DEV4223623b,IN,False,False,0
EVTa0970ff4-d,CUST00393,2026-07-11 13:46:15,login,DEV74eff545,IN,False,False,0
EVT5b7d9d2d-2,CUST00415,2026-07-11 13:53:39,session_start,DEV1986b4b2,IN,False,False,0
EVT9c678393-2,CUST00055,2026-07-11 13:54:51,otp_request,DEVf8cda88b,IN,False,False,0
EVT73d0b6c7-f,CUST00289,2026-07-11 14:08:09,session_start,DEV97ac6aa8,IN,False,False,0
EVT25f98046-0,CUST00400,2026-07-11 14:21:24,login,DEVd664d264,IN,False,False,0
EVTfef97d57-3,CUST00303,2026-07-11 14:41:26,session_start,DEV046a0df5,IN,False,False,0
EVT5d696bc8-d,CUST00144,2026-07-11 14:46:05,login,DEV0b49452d,IN,False,False,0
EVT5fbbf0b1-8,CUST00015,2026-07-11 15:01:10,login,DEV759cde66,IN,False,False,0
EVTdfb2591d-f,CUST00313,2026-07-11 15:02:38,login,DEVf8930a13,IN,True,False,0
EVT12068ad6-1,CUST00368,2026-07-11 15:22:48,otp_request,DEV785299f4,IN,False,False,0
EVT673ba8bd-c,CUST00039,2026-07-11 15:27:52,login,DEVbeb79919,IN,False,False,0
EVTa3a6ef83-c,CUST00146,2026-07-11 15:37:57,login,DEV295d6fbf,IN,False,False,0
EVT450ab36d-f,CUST00386,2026-07-11 15:41:32,login,DEV03802b70,IN,False,False,0
EVT2efcd60c-5,CUST00570,2026-07-11 15:42:45,login,DEV604e46cb,IN,False,False,0
EVT439e754c-6,CUST00161,2026-07-11 16:18:35,login,DEV698c206f,IN,False,False,0
EVT9d1c0838-e,CUST00146,2026-07-11 16:33:35,session_start,DEV295d6fbf,IN,False,False,0
EVT668c879b-d,CUST00137,2026-07-11 17:00:00,login,DEVe3c43657,IN,False,False,0
EVTefb56207-d,CUST00156,2026-07-11 17:03:59,login,DEV5a8aaeca,IN,False,False,0
EVT1e7f92ad-e,CUST00430,2026-07-11 17:14:39,login,DEV2a96e1e2,IN,False,False,0
EVT6b1d20b9-8,CUST00554,2026-07-11 17:24:06,login,DEV1a85910d,IN,False,False,0
EVT3ff69f41-9,CUST00292,2026-07-11 17:28:50,login,DEVc01f36bf,IN,False,False,0
EVTc942e6e8-2,CUST00475,2026-07-11 17:30:04,password_reset,DEV65bcc272,IN,False,False,0
EVT0c36ad4e-9,CUST00257,2026-07-11 17:33:48,login,DEV6bebac31,IN,False,False,0
EVT1e46c88e-2,CUST00351,2026-07-11 17:34:17,login,DEV0809c464,IN,True,False,0
EVTf9ad97ae-0,CUST00586,2026-07-11 17:47:03,session_start,DEV1eb74b56,IN,False,False,0
EVT45f72e6c-7,CUST00514,2026-07-11 17:47:18,login,DEV8a4b8f7c,IN,False,False,0
EVT2e2bdc6c-b,CUST00173,2026-07-11 18:14:30,login,DEV59e4b671,IN,False,False,0
EVTfad3b44c-3,CUST00301,2026-07-11 18:35:13,session_start,DEV3d85de89,IN,False,False,0
EVTc4605896-e,CUST00407,2026-07-11 18:56:02,otp_request,DEVdb23aa8c,IN,False,False,0
EVT6f94da50-e,CUST00386,2026-07-11 19:00:55,login,DEV03802b70,IN,False,False,0
EVT8c52d271-0,CUST00183,2026-07-11 19:18:05,login,DEV6fa17735,IN,False,False,0
EVTcdd0b4d4-5,CUST00041,2026-07-11 19:21:29,login,DEV956269f0,IN,False,False,0
EVT546fcba3-b,CUST00368,2026-07-11 19:26:36,login,DEV785299f4,IN,False,False,0
EVT76492e64-f,CUST00096,2026-07-11 19:32:04,login,DEV134c6c92,IN,False,False,0
EVTd14c6d19-a,CUST00217,2026-07-11 19:41:52,login,DEVe1e0d3d7,NG,True,True,2
EVT6afa828c-2,CUST00052,2026-07-11 19:52:44,otp_request,DEV5715bd6f,IN,False,False,0
EVT2dd2d8c0-7,CUST00540,2026-07-11 19:54:16,login,DEV69efafb1,IN,False,False,0
EVT2804335a-3,CUST00484,2026-07-11 20:34:33,login,DEV9c2e58de,IN,False,False,0
EVTfab522e5-1,CUST00569,2026-07-11 20:46:04,login,DEV753840d9,VN,True,True,4
EVTff31950a-f,CUST00287,2026-07-11 20:51:08,login,DEVeb6c1016,IN,False,False,0
EVTead1d758-b,CUST00341,2026-07-11 21:01:28,login,DEV2812859a,IN,False,False,0
EVT3f4574d4-4,CUST00526,2026-07-11 21:28:42,login,DEVa4b1f991,IN,False,False,0
EVTe606d7c2-1,CUST00317,2026-07-11 21:30:33,otp_request,DEV5c62b3a2,IN,False,False,0
EVTcd0d4d73-c,CUST00428,2026-07-11 21:34:22,login,DEVfa745761,IN,False,False,0
EVTdce70289-4,CUST00447,2026-07-11 21:38:56,session_start,DEVda743152,IN,False,False,0
EVTa3fb6d0b-f,CUST00413,2026-07-11 21:42:27,session_start,DEVf72169bb,IN,False,False,0
EVT6ab76840-f,CUST00483,2026-07-11 22:04:14,login,DEVf1738856,IN,False,False,0
EVT97d02f8f-a,CUST00454,2026-07-11 22:16:39,otp_request,DEVbec39a37,IN,False,False,0
EVT584cb0f7-4,CUST00408,2026-07-11 22:29:03,session_start,DEV517400f8,IN,False,False,0
EVTf0f7ad22-c,CUST00118,2026-07-11 22:35:02,login,DEV94340a03,IN,False,False,0
EVT45d07382-2,CUST00443,2026-07-11 22:47:34,login,DEVf1faf665,IN,False,False,0
EVT1ccec1ef-1,CUST00297,2026-07-11 22:50:15,session_start,DEV989d9d4a,IN,False,False,0
EVTd2eba277-f,CUST00440,2026-07-11 22:57:03,login,DEVaab612c9,IN,False,False,0
EVTe9ad0e9b-8,CUST00057,2026-07-11 23:14:46,login,DEVa013ac6e,IN,False,False,0
EVT3513a238-d,CUST00325,2026-07-11 23:27:25,session_start,DEV40a26c60,IN,False,False,0
EVT8129aa0c-4,CUST00461,2026-07-11 23:56:16,login,DEVa0a11839,IN,False,False,0
EVT833334f6-6,CUST00564,2026-07-12 00:01:12,device_registration,DEV45f50c52,IN,False,False,0
EVT3451cf94-e,CUST00571,2026-07-12 00:25:47,session_start,DEV284bf962,IN,False,False,0
EVT6cdb930c-d,CUST00317,2026-07-12 00:29:36,login,DEV352d855e,IN,True,False,0
EVTb011b125-0,CUST00269,2026-07-12 00:37:04,login,DEVc71d5e60,IN,False,False,1
EVTbce05a63-1,CUST00429,2026-07-12 00:37:34,login,DEVb4323070,IN,False,False,0
EVT755d814b-5,CUST00132,2026-07-12 00:54:13,login,DEV4d71c366,IN,False,False,0
EVT32fd73c5-0,CUST00273,2026-07-12 01:10:40,session_start,DEVf1043785,IN,False,False,0
EVTf2dcb12b-0,CUST00121,2026-07-12 01:17:33,login,DEV42c18a62,IN,False,False,0
EVTd59f2b69-7,CUST00506,2026-07-12 01:18:35,device_registration,DEV0cf2b69b,IN,False,False,0
EVT4439940d-0,CUST00272,2026-07-12 01:21:25,login,DEVe87466d7,IN,False,False,0
EVT41191aa7-1,CUST00195,2026-07-12 01:21:56,login,DEV91b0e1d9,IN,False,False,0
EVT4f67448e-1,CUST00123,2026-07-12 01:27:13,login,DEV21813d25,IN,False,False,0
EVT083ed925-c,CUST00550,2026-07-12 01:37:46,session_start,DEV692ac139,IN,False,False,0
EVT47198f5c-f,CUST00448,2026-07-12 01:45:55,login,DEV61a11729,IN,False,False,0
EVTf3c1114d-4,CUST00510,2026-07-12 02:27:09,session_start,DEVd0243d72,IN,False,False,0
EVT1578d709-4,CUST00014,2026-07-12 02:47:04,session_start,DEV43b7a3a6,IN,False,False,0
EVTae423568-d,CUST00172,2026-07-12 03:21:58,password_reset,DEV11c58ef0,IN,False,False,0
EVT93c16428-c,CUST00142,2026-07-12 03:26:53,login,DEVb7636ce8,IN,True,False,0
EVT7a4c38ef-3,CUST00578,2026-07-12 04:08:30,login,DEV372f871a,IN,False,False,0
EVT72f4c4b3-4,CUST00083,2026-07-12 04:11:59,login,DEV811143a5,IN,True,False,0
EVT07f8d4f0-f,CUST00025,2026-07-12 04:15:38,login,DEVab9099a4,IN,False,False,0
EVT6d7fd4e2-8,CUST00473,2026-07-12 04:16:02,device_registration,DEVc1101266,IN,False,False,0
EVT8e687e83-0,CUST00025,2026-07-12 04:48:14,login,DEV8e382a3d,IN,True,False,0
EVT5132fe68-a,CUST00451,2026-07-12 04:48:48,login,DEV6553867d,IN,False,False,0
EVTc80c2195-8,CUST00141,2026-07-12 04:51:55,login,DEV81627cf1,IN,False,False,0
EVTbd1116ee-f,CUST00255,2026-07-12 05:16:43,device_registration,DEV56666f9f,IN,False,False,0
EVTa1d78199-d,CUST00377,2026-07-12 05:16:51,login,DEVde8ede0b,IN,False,False,0
EVT4f4c3f0b-3,CUST00555,2026-07-12 05:41:18,session_start,DEV279c658a,IN,False,False,0
EVT4cb4a7f6-9,CUST00533,2026-07-12 05:43:35,otp_request,DEVb64fa54a,IN,False,False,0
EVT9f3204af-d,CUST00320,2026-07-12 05:46:29,login,DEV4e33db37,IN,True,False,0
EVTf7315749-4,CUST00012,2026-07-12 05:54:24,otp_request,DEV1a2a73ed,IN,False,False,0
EVTeeb44055-e,CUST00573,2026-07-12 05:54:52,login,DEV86403806,UNKNOWN,True,True,3
EVTdd83ad03-7,CUST00105,2026-07-12 06:03:25,login,DEVc8fe3ccd,IN,False,False,0
EVTb636cc4c-5,CUST00349,2026-07-12 06:04:33,login,DEV398d1ca6,IN,False,False,0
EVTb85f164b-6,CUST00311,2026-07-12 06:41:57,login,DEVbe2d740a,IN,False,False,0
EVTec4e8cbb-a,CUST00164,2026-07-12 06:42:29,login,DEVbc2cbb0d,IN,False,False,0
EVT4b88445a-1,CUST00542,2026-07-12 06:48:05,login,DEV50032b35,IN,False,False,0
EVTd0be73ee-f,CUST00021,2026-07-12 06:48:24,login,DEVfc377a4c,IN,False,False,0
EVTdb558642-3,CUST00425,2026-07-12 06:49:11,login,DEV9e11d2cd,IN,False,False,0
EVTc86aed73-3,CUST00513,2026-07-12 07:00:05,login,DEVfbe94499,IN,False,False,0
EVT2f2a2499-2,CUST00559,2026-07-12 07:00:44,login,DEV1ff868e7,IN,True,False,0
EVT0bab8f53-c,CUST00376,2026-07-12 07:09:38,login,DEVd32e6dcd,IN,False,False,0
EVTeafd3e7b-f,CUST00450,2026-07-12 07:18:46,login,DEV059dd55d,IN,False,False,0
EVT4aaa7f99-4,CUST00415,2026-07-12 07:45:35,session_start,DEV1986b4b2,IN,False,False,0
EVT5d00df1b-a,CUST00193,2026-07-12 08:04:20,login,DEVaa38d0a1,IN,False,False,1
EVT33777a82-3,CUST00094,2026-07-12 08:04:20,login,DEV273fd952,BR,True,True,2
EVT8fde042a-1,CUST00487,2026-07-12 08:08:46,login,DEV1dde7969,IN,False,False,0
EVTe1ccff0d-8,CUST00228,2026-07-12 08:09:07,login,DEV7c0e8cd8,IN,False,False,0
EVTf2f5b176-2,CUST00157,2026-07-12 08:13:15,login,DEVdfed2c43,IN,False,False,0
EVT0766699f-7,CUST00512,2026-07-12 08:25:54,login,DEV989240ac,IN,False,False,0
EVT7b07fd31-a,CUST00013,2026-07-12 08:38:51,session_start,DEV5be6128e,IN,False,False,0
EVTe0354d75-a,CUST00494,2026-07-12 08:41:36,login,DEVe2aa7a5d,IN,False,False,1
EVT9174f53b-5,CUST00551,2026-07-12 08:49:17,session_start,DEVf0ede303,IN,False,False,0
EVT05e15e2f-f,CUST00455,2026-07-12 08:56:42,otp_request,DEVe726be23,IN,False,False,0
